"coef_conv","se_conv","pv_conv","coef_bc","se_bc","pv_bc","coef_rob","se_rob","pv_rob","bandwidth","controls","h_opt","sample","check_type","cutoff","polynomial"
-0.0994936764835344,0.0751096859052527,0.185288893996434,-0.127353090134885,0.0751096859052527,0.089968958050224,-0.127353090134885,0.097262723410889,0.190408359287104,NA,FALSE,NA,"Independents","cutoffs",365,NA
0.14785097996401,0.0857602133482966,0.0847070597826673,0.204093894538182,0.0857602133482966,0.0173210836789149,0.204093894538182,0.104734888765341,0.0513346654162026,NA,FALSE,NA,"Independents","cutoffs",730,NA
0.0517980951023469,0.0747293673847692,0.48822017420559,0.0559709838642319,0.0747293673847692,0.453867789851058,0.0559709838642319,0.093058397692362,0.547533073718771,NA,TRUE,NA,"Independents","cutoffs",-730,NA
0.0462563850986978,0.0480231207085199,0.33544178204168,0.0513364862399449,0.0480231207085199,0.285071825605343,0.0513364862399449,0.0565304124451927,0.363814001617151,NA,TRUE,NA,"Independents","cutoffs",-365,NA
-0.0148571493090047,0.0609250385522305,0.807339638318482,-0.0142938563881516,0.0609250385522305,0.814508477524147,-0.0142938563881516,0.0780225690323936,0.854639870116867,NA,TRUE,NA,"Independents","cutoffs",0,NA
-0.108481257107156,0.0694837631251507,0.118465685789987,-0.141334556208838,0.0694837631251507,0.0419449471334779,-0.141334556208838,0.0909456937505963,0.120171439235198,NA,TRUE,NA,"Independents","cutoffs",365,NA
0.0996958093580169,0.0745674605191284,0.181226512503297,0.149314183488791,0.0745674605191284,0.0452412953511858,0.149314183488791,0.095544847068832,0.11810777947828,NA,TRUE,NA,"Independents","cutoffs",730,NA
-0.032480644268221,0.070294618899201,0.644035104355626,-0.035483695195885,0.070294618899201,0.613709592618764,-0.035483695195885,0.0900163622586867,0.693439575990689,NA,FALSE,NA,"Independents","polynomial",NA,1
-0.0406124393547025,0.0857863801889624,0.635918126628872,-0.0376601161996627,0.0857863801889624,0.660662420696629,-0.0376601161996627,0.106115925467381,0.722667514293237,NA,FALSE,NA,"Independents","polynomial",NA,2
0.0275564755868574,0.131160120121398,0.833591206231863,0.0548557599103101,0.131160120121398,0.675775268872294,0.0548557599103101,0.152787737915972,0.719570794128715,NA,FALSE,NA,"Independents","polynomial",NA,3
-0.0148571493090047,0.0609250385522305,0.807339638318482,-0.0142938563881516,0.0609250385522305,0.814508477524147,-0.0142938563881516,0.0780225690323936,0.854639870116867,NA,TRUE,NA,"Independents","polynomial",NA,1
-0.0175697527407028,0.075422372167023,0.815799087568934,-0.028932228697912,0.075422372167023,0.701272908123266,-0.028932228697912,0.0913789727297705,0.751533466725139,NA,TRUE,NA,"Independents","polynomial",NA,2
0.0225802133247231,0.103850592362238,0.827873411128808,0.0579842940596005,0.103850592362238,0.57660990630292,0.0579842940596005,0.118628411778922,0.624990899700228,NA,TRUE,NA,"Independents","polynomial",NA,3
-0.0613097237226043,0.126902479733196,0.629007189948396,0.248070447007551,0.126902479733196,0.0506053044674557,0.248070447007551,0.234861364441799,0.290857647899386,314,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
-0.083027063296352,0.104171064468076,0.425435839578912,0.0288188199645001,0.104171064468076,0.782049642209137,0.0288188199645001,0.179999177437176,0.872798136474438,408,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
-0.0531435259517806,0.0928745789274507,0.567181441095931,-0.0772103267355446,0.0928745789274507,0.405781740167458,-0.0772103267355446,0.155380374619282,0.619251317591276,502,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
-0.0388884826737491,0.083915539546893,0.643060413497936,-0.0851224077372572,0.083915539546893,0.310400538898008,-0.0851224077372572,0.137122260661783,0.534746060147856,595,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
-0.0210056672248998,0.076148394822172,0.782661941906018,-0.083993910355428,0.076148394822172,0.270014442941321,-0.083993910355428,0.122068115082628,0.491395792460397,689,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.00280425493771785,0.0709443282260149,0.968469795059533,-0.0941935540747229,0.0709443282260149,0.184273648991676,-0.0941935540747229,0.113209894105376,0.405394375052445,783,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0199524135102824,0.0665901346797837,0.76445926702066,-0.0852215438327969,0.0665901346797837,0.200618180947307,-0.0852215438327969,0.10499239124211,0.416968059034848,876,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0262861309689801,0.0632516836861617,0.67771740737906,-0.0644842149825328,0.0632516836861617,0.30797222886666,-0.0644842149825328,0.099359783138692,0.516340225491073,970,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.028507205087342,0.0610197434901393,0.640371085973733,-0.0487735881286394,0.0610197434901393,0.424111660746817,-0.0487735881286394,0.0955464958234716,0.609722458508228,1064,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0345702361652057,0.0586050925093868,0.555268080984606,-0.0360288950679849,0.0586050925093868,0.538703892726087,-0.0360288950679849,0.0897709545160117,0.688168012005142,1157,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0407570251422253,0.0559961334486227,0.466702795791012,-0.0219512206152108,0.0559961334486227,0.695048498194617,-0.0219512206152108,0.0846524542169678,0.795396130768202,1251,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0469156270746888,0.0535839516533338,0.38127270555355,-0.0134408720635636,0.0535839516533338,0.801939637884242,-0.0134408720635636,0.0810128841759026,0.868227540191075,1345,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0529334224519458,0.051706264821119,0.305961286615165,-0.00975802065239695,0.051706264821119,0.850312057911099,-0.00975802065239695,0.0784904164069917,0.90106098356317,1439,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0561409743777515,0.0499770648009506,0.261295343859527,-0.00161925565095922,0.0499770648009506,0.974153082412595,-0.00161925565095922,0.075884272726946,0.982975641752974,1532,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0566674410664552,0.0482495593624586,0.240208637802884,0.00935912272508466,0.0482495593624586,0.846196845587748,0.00935912272508466,0.0732740282186236,0.898364472189551,1626,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0563665501446888,0.0468552450560675,0.228978878007075,0.0184829544192259,0.0468552450560675,0.693234609055802,0.0184829544192259,0.0712372822659018,0.795283273934294,1720,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0567188022227023,0.0456124836980303,0.213686234752454,0.0261619532161754,0.0456124836980303,0.566258803590411,0.0261619532161754,0.0692348660486121,0.705525298366584,1813,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.057358982671264,0.0445565736614058,0.197979536070132,0.0326194213696426,0.0445565736614058,0.464113645815292,0.0326194213696426,0.0675032588262701,0.628934312634561,1907,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0585994299343764,0.0434483140209868,0.177428251341595,0.0370707620480524,0.0434483140209868,0.393539974288374,0.0370707620480524,0.0655252517868078,0.571565287958503,2001,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0592930262550475,0.0424417058199205,0.162399661454293,0.0405042698437839,0.0424417058199205,0.339906173974175,0.0405042698437839,0.0637911731597162,0.525460366605211,2094,FALSE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0746909110810886,0.0834061770308334,0.370515512409539,0.220680350846331,0.0834061770308334,0.00814856019967477,0.220680350846331,0.126027033378749,0.0799363218846918,314,TRUE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.072814965306987,0.0757180717112185,0.336220922715635,0.10009143481163,0.0757180717112185,0.186202702384088,0.10009143481163,0.125026438749178,0.423385169271926,408,TRUE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0908617172480947,0.0724456278798042,0.209767259540816,0.0776592777184087,0.0724456278798042,0.283735131491315,0.0776592777184087,0.121775584406118,0.523653012600118,502,TRUE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0838664978815066,0.0687348752304,0.222410002986332,0.0813710871722786,0.0687348752304,0.236476448173243,0.0813710871722786,0.110835545459862,0.46285088194792,595,TRUE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0832062739980701,0.0645026175327761,0.197061976309774,0.0815057188829358,0.0645026175327761,0.2063724568476,0.0815057188829358,0.102444210774952,0.426258296402061,689,TRUE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0934877808823364,0.0616854029642053,0.129631256778486,0.0713699079845369,0.0616854029642053,0.247273044170751,0.0713699079845369,0.0982526876433418,0.467598857736251,783,TRUE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0978088850092202,0.0585064085893075,0.0945709446259392,0.0686093818830523,0.0585064085893075,0.240923560456212,0.0686093818830523,0.0926201303511175,0.45883835602946,876,TRUE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0941329353799815,0.0559121343063991,0.0922615373278405,0.0760687139262157,0.0559121343063991,0.17367030949557,0.0760687139262157,0.0886133302214882,0.390652745365095,970,TRUE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0878952511311408,0.0542060000451908,0.104909572131881,0.0825619611978847,0.0542060000451908,0.127729985440882,0.0825619611978847,0.0858558049306849,0.336232900513788,1064,TRUE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.083516834728567,0.0522725971463107,0.110105898513024,0.0871746482831771,0.0522725971463107,0.0953766707829905,0.0871746482831771,0.0812627393651443,0.283383053519516,1157,TRUE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0801154210155511,0.050102291518909,0.109812367849569,0.0901011516705525,0.050102291518909,0.0721225227287377,0.0901011516705525,0.0768615454511075,0.241095628848597,1251,TRUE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0773495419095925,0.0480551340918725,0.107485216980212,0.0897763245080529,0.0480551340918725,0.0617350019656431,0.0897763245080529,0.0734118510721622,0.221362467985234,1345,TRUE,1047.18569446224,"Partisans","bandwidth",NA,NA
0.0769815207642312,0.0465094923829444,0.0978882561682393,0.083500158132628,0.0465094923829444,0.0726002095871277,0.083500158132628,0.0709443983267127,0.239203375452155,1439,TRUE,1047.18569446224,"Partisans","bandwidth",NA,NA
