panel_data,pre_or_post,age,party,education_summary,education,sex,income,race,lib_or_con,duty_or_choice,voted2012,voted2016,voted_for_2012,voted_for_2016,expectations_2020,feeling_dems,feeling_reps,free_press,checks_and_balances,rule_of_law,agree_on_facts,unitary_executive,journalist_access,media_undermined_concern,media_trust,govt_trust,govt_capture,govt_corruption,foreign_help,govt_principled,urban_unrest,party_summary,expect_inparty_win,day_of_birth,date_cutoff,date_2012_election,days_from_cutoff,age_2012_election,treatment,liberal_index,race_Black,race_Hispanic,race_Asian,race_Native,race_Other,race_NA
6,3,80,7,2,2,0,4,White,99,7,NA,1,NA,2,1,70,40,-0.5605616145111023,0.7207302104367574,0.573083703561271,-1.1200103352027624,0.8491507732232628,0.9891219875531179,-0.34624101076783853,3,4,2,4,4,2,7,Republican,0,18,1994-11-06,2012-11-06,-20016,72.8021902806297,0,0.8134359748928668,0,0,0,0,0,0
6,3,37,5,4,6,0,10,Hispanic,4,6,0,0,NA,NA,1,50,50,0.1936485577401988,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.8491507732232628,-0.5505490308078672,-0.34624101076783853,2,3,1,3,3,1,7,Independent,NA,6,1994-11-06,2012-11-06,-4049,29.086926762491444,0,0.773744542926657,0,1,0,0,0,0
6,1,NA,5,3,3,1,8,White,6,6,0,NA,NA,NA,3,15,30,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,NA,1,2,1,2,NA,2,3,Independent,NA,11,1994-11-06,2012-11-06,NA,NA,NA,NA,0,0,0,0,0,0
6,3,65,1,3,3,0,8,Black,4,7,1,NA,1,1,1,85,0,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,3,1,3,5,1,7,Democrat,1,9,1994-11-06,2012-11-06,-14515,57.74127310061601,0,0.7797992386309723,1,0,0,0,0,0
6,3,35,2,4,6,0,15,White,3,4,1,NA,2,1,1,50,50,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-1.1200103352027624,0.8491507732232628,-0.03732535802087215,0.3880076081374755,2,3,1,4,5,1,5,Democrat,1,7,1994-11-06,2012-11-06,-3409,27.3347022587269,0,0.728069354716302,0,0,0,0,0,0
6,3,NA,1,5,8,1,1,White,4,1,1,NA,1,1,1,100,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-2.090220049168852,1.1222562270427896,4,2,1,2,5,2,5,Democrat,1,17,1994-11-06,2012-11-06,NA,NA,NA,0.908922254633726,0,0,0,0,0,0
6,3,69,7,4,6,0,14,White,6,1,1,NA,2,2,3,30,85,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,-1.5769963763818573,-1.8147382485784667,1,2,2,4,3,1,5,Republican,1,20,1994-11-06,2012-11-06,-15723,61.048596851471594,0,0.6418219056194939,0,0,0,0,0,0
6,3,76,5,2,2,1,10,White,6,7,1,1,1,2,3,50,50,-2.0689819590137044,-0.4082399484297345,-0.7622234905552797,0.965379884379451,-0.7880848321077437,0.4758983147661229,-1.8147382485784667,2,4,1,4,4,1,2,Independent,NA,22,1994-11-06,2012-11-06,-18551,68.79123887748118,0,0.5905374043271588,0,0,0,0,0,0
6,3,20,6,2,2,0,17,White,99,7,0,NA,NA,NA,3,0,60,-0.5605616145111023,0.7207302104367574,0.573083703561271,-0.07731522541165571,-0.7880848321077437,-0.5505490308078672,-1.0804896296731525,1,1,1,1,3,1,7,Republican,1,23,1994-11-06,2012-11-06,2178,12.038329911019849,1,0.7392524445430075,0,0,0,0,0,0
6,3,75,5,5,7,1,15,White,4,1,1,1,1,NA,1,40,40,0.1936485577401988,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.3034055714462606,-0.5505490308078672,0.3880076081374755,4,2,1,4,5,1,6,Independent,NA,14,1994-11-06,2012-11-06,-18193,67.81108829568788,0,0.8488612709422664,0,0,0,0,0,0
6,3,19,4,2,2,0,17,Other,99,4,0,0,NA,NA,3,0,0,-0.5605616145111023,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-0.5505490308078672,1.1222562270427896,1,1,1,1,5,1,7,Independent,NA,7,1994-11-06,2012-11-06,2313,11.668720054757015,1,0.882549750222542,0,0,0,0,1,0
6,3,24,4,3,5,0,1,White,4,7,0,NA,NA,NA,3,60,70,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,-0.7880848321077437,-0.5505490308078672,0.3880076081374755,3,2,1,5,3,2,NA,Independent,NA,24,1994-11-06,2012-11-06,504,16.621492128678987,1,0.7087537979268866,0,0,0,0,0,0
6,1,46,7,3,3,0,15,White,6,7,1,1,2,2,3,30,70,-1.3147717867624034,0.7207302104367574,0.573083703561271,0.965379884379451,-0.24233963033074155,0.9891219875531179,-0.34624101076783853,1,4,NA,4,1,2,1,Republican,1,24,1994-11-06,2012-11-06,-7410,38.288843258042434,0,0.8184797965064201,0,0,0,0,0,0
6,3,32,4,3,3,1,5,White,4,7,1,0,1,NA,3,0,0,-0.5605616145111023,-1.5372101072962265,-2.0975306846718307,-1.1200103352027624,-0.7880848321077437,-0.5505490308078672,-0.34624101076783853,3,5,2,5,3,1,NA,Independent,NA,25,1994-11-06,2012-11-06,-2203,24.032854209445585,0,0.5000000000000001,0,0,0,0,0,0
6,3,71,5,3,5,0,14,White,6,1,1,1,2,2,3,30,85,-1.3147717867624034,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,-0.7880848321077437,-1.063772703594862,0.3880076081374755,NA,3,1,2,2,2,3,Independent,NA,4,1994-11-06,2012-11-06,-16499,63.17316906228611,0,0.6216627966048532,0,0,0,0,0,0
6,3,61,7,NA,NA,0,10,Asian,99,7,0,NA,NA,NA,3,30,70,-0.5605616145111023,0.7207302104367574,-2.0975306846718307,-1.1200103352027624,-1.8795752356617481,-2.090220049168852,-1.0804896296731525,2,3,2,4,2,1,NA,Republican,1,24,1994-11-06,2012-11-06,-12797,53.03764544832307,0,0.531168408033024,0,0,1,0,0,0
6,3,44,NA,5,7,1,10,White,2,1,1,1,1,1,1,60,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,-2.4253204374387503,0.9891219875531179,1.1222562270427896,3,1,1,2,5,1,7,NA,NA,21,1994-11-06,2012-11-06,-6743,36.46269678302532,0,0.9260929370738203,0,0,0,0,0,0
6,3,39,NA,4,6,0,7,Hispanic,99,4,NA,0,NA,NA,1,NA,NA,0.9478587299914999,0.7207302104367574,0.573083703561271,-2.162705444993869,-1.8795752356617481,0.9891219875531179,-0.34624101076783853,2,2,1,4,3,1,7,NA,NA,18,1994-11-06,2012-11-06,-5040,31.800136892539356,0,0.7909405339806512,0,1,0,0,0,0
6,3,58,7,2,2,0,14,White,99,1,1,NA,1,2,3,0,70,-2.0689819590137044,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,-0.7880848321077437,-2.090220049168852,-0.34624101076783853,2,2,1,4,2,1,1,Republican,1,24,1994-11-06,2012-11-06,-11701,50.03696098562629,0,0.5308391344972488,0,0,0,0,0,0
6,3,71,5,3,3,0,8,White,5,1,1,NA,2,2,3,30,100,-0.5605616145111023,-0.4082399484297345,0.573083703561271,-0.07731522541165571,-2.4253204374387503,-1.5769963763818573,-1.0804896296731525,1,4,2,4,5,1,1,Independent,NA,14,1994-11-06,2012-11-06,-16428,62.978781656399725,0,0.6090138178928729,0,0,0,0,0,0
6,3,45,7,3,3,0,11,White,6,1,1,NA,1,2,3,15,100,-2.0689819590137044,-1.5372101072962265,0.573083703561271,-1.1200103352027624,-1.333830033884746,0.4758983147661229,-1.8147382485784667,1,3,1,2,1,2,3,Republican,1,20,1994-11-06,2012-11-06,-7049,37.30047912388775,0,0.502204454613435,0,0,0,0,0,0
6,3,37,2,3,4,0,11,Black,4,7,1,0,1,NA,3,60,60,-2.0689819590137044,-1.5372101072962265,0.573083703561271,-0.07731522541165571,-2.4253204374387503,0.9891219875531179,-1.0804896296731525,2,3,1,4,5,1,5,Democrat,0,15,1994-11-06,2012-11-06,-3979,28.895277207392198,0,0.5500747152054936,1,0,0,0,0,0
6,1,26,2,3,3,1,11,Hispanic,1,7,0,NA,NA,NA,1,40,0,0.9478587299914999,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.3034055714462606,-1.063772703594862,-0.34624101076783853,3,3,NA,4,5,1,7,Democrat,1,28,1994-11-06,2012-11-06,52,17.859000684462696,1,0.7822027634250752,0,1,0,0,0,0
6,1,36,2,4,6,0,11,White,3,1,1,1,1,1,1,70,15,0.1936485577401988,0.7207302104367574,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,0.4758983147661229,-0.34624101076783853,3,3,1,3,5,2,6,Democrat,1,22,1994-11-06,2012-11-06,-3820,28.459958932238195,0,0.8144836994720019,0,0,0,0,0,0
6,3,63,5,3,3,0,6,White,6,7,1,1,2,2,3,15,85,-0.5605616145111023,0.7207302104367574,-0.7622234905552797,-0.07731522541165571,-0.7880848321077437,0.9891219875531179,-0.34624101076783853,2,3,1,3,4,2,NA,Independent,NA,7,1994-11-06,2012-11-06,-13727,55.58384668035592,0,0.7567541036894639,0,0,0,0,0,0
6,3,41,5,4,6,1,11,White,4,5,1,1,2,NA,1,64,65,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.3034055714462606,-0.5505490308078672,-1.0804896296731525,2,3,1,3,4,1,3,Independent,NA,1,1994-11-06,2012-11-06,-5698,33.60164271047228,0,0.6843720353589079,0,0,0,0,0,0
6,3,58,5,3,4,0,19,White,6,1,1,NA,2,2,3,0,70,-2.0689819590137044,-0.4082399484297345,-0.7622234905552797,-3.2054005547849758,-0.7880848321077437,0.4758983147661229,-0.34624101076783853,1,2,1,2,3,1,2,Independent,NA,7,1994-11-06,2012-11-06,-11748,50.16563997262149,0,0.50828445893165,0,0,0,0,0,0
6,1,50,7,2,2,1,6,White,6,7,1,NA,2,2,3,0,85,-0.5605616145111023,-1.5372101072962265,-2.0975306846718307,-1.1200103352027624,-1.8795752356617481,-1.5769963763818573,-0.34624101076783853,2,2,1,2,3,2,4,Republican,1,24,1994-11-06,2012-11-06,-8748,41.95208761122519,0,0.44500506390251554,0,0,0,0,0,0
6,3,54,1,2,2,1,10,Hispanic,4,2,0,1,NA,1,1,100,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,-2.4253204374387503,-0.5505490308078672,1.1222562270427896,5,2,1,3,5,2,7,Democrat,1,20,1994-11-06,2012-11-06,-10336,46.299794661190965,0,0.8805540643906833,0,1,0,0,0,0
6,3,32,5,NA,NA,1,18,Hispanic,5,1,1,NA,1,2,3,0,60,-0.5605616145111023,0.7207302104367574,0.573083703561271,-1.1200103352027624,0.3034055714462606,0.4758983147661229,-1.8147382485784667,1,2,1,3,3,1,4,Independent,NA,28,1994-11-06,2012-11-06,-2443,24.689938398357288,0,0.7369210566340859,0,1,0,0,0,0
6,3,34,NA,4,6,1,20,White,1,4,1,1,1,1,NA,70,25,0.9478587299914999,0.7207302104367574,-0.7622234905552797,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,2,1,2,5,2,7,NA,NA,17,1994-11-06,2012-11-06,-2972,26.138261464750173,0,0.9474540613583002,0,0,0,0,0,0
6,3,48,2,3,3,0,18,White,3,2,1,1,1,2,1,85,15,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.3034055714462606,-0.5505490308078672,-1.8147382485784667,2,2,1,2,4,1,7,Democrat,1,18,1994-11-06,2012-11-06,-8146,40.303901437371664,0,0.811290784174369,0,0,0,0,0,0
6,3,68,1,2,2,1,7,Black,99,1,1,NA,1,NA,1,70,50,0.1936485577401988,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-0.5505490308078672,1.1222562270427896,3,3,1,NA,5,2,4,Democrat,1,13,1994-11-06,2012-11-06,-15303,59.898699520876114,0,0.9185054387697025,1,0,0,0,0,0
6,1,31,2,1,1,0,1,Black,99,1,0,NA,NA,NA,1,100,30,-1.3147717867624034,-0.4082399484297345,-0.7622234905552797,-2.162705444993869,-0.24233963033074155,0.9891219875531179,0.3880076081374755,3,2,2,1,3,2,7,Democrat,1,2,1994-11-06,2012-11-06,-1983,23.430527036276523,0,0.6290639395339589,1,0,0,0,0,0
6,3,57,7,3,4,0,5,White,5,4,1,NA,2,2,3,40,70,-0.5605616145111023,-0.4082399484297345,0.573083703561271,-0.07731522541165571,-0.7880848321077437,-2.090220049168852,-0.34624101076783853,3,4,2,3,2,2,1,Republican,1,10,1994-11-06,2012-11-06,-11533,49.57700205338809,0,0.6552964502332695,0,0,0,0,0,0
6,3,58,5,3,3,1,10,White,4,2,0,1,NA,2,1,40,70,0.1936485577401988,0.7207302104367574,-0.7622234905552797,0.965379884379451,0.8491507732232628,0.9891219875531179,0.3880076081374755,3,1,1,2,3,1,1,Independent,NA,15,1994-11-06,2012-11-06,-11924,50.64750171115674,0,0.8869896477061204,0,0,0,0,0,0
6,1,30,NA,2,2,0,17,White,4,7,1,NA,1,NA,3,60,40,0.9478587299914999,-0.4082399484297345,0.573083703561271,0.965379884379451,-1.333830033884746,0.9891219875531179,1.1222562270427896,2,2,1,3,5,1,4,NA,NA,9,1994-11-06,2012-11-06,-1489,22.078028747433265,0,0.8878027779842601,0,0,0,0,0,0
6,1,47,1,5,8,1,22,White,3,7,1,NA,1,1,1,70,15,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,-1.063772703594862,1.1222562270427896,4,2,1,4,5,1,5,Democrat,1,18,1994-11-06,2012-11-06,-7689,39.05270362765229,0,0.9064639041877638,0,0,0,0,0,0
6,3,45,6,5,8,1,8,White,4,7,0,NA,NA,NA,1,40,60,-0.5605616145111023,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,-0.34624101076783853,3,2,1,4,5,1,3,Republican,0,22,1994-11-06,2012-11-06,-7228,37.790554414784395,0,0.7833277270626335,0,0,0,0,0,0
6,3,56,4,4,6,0,21,White,4,7,1,NA,1,NA,NA,40,40,-2.0689819590137044,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-1.5769963763818573,-1.8147382485784667,1,2,1,3,3,1,5,Independent,NA,8,1994-11-06,2012-11-06,-10986,48.07939767282683,0,0.6822442242527192,0,0,0,0,0,0
6,3,37,4,5,7,1,17,White,5,1,1,NA,2,2,3,40,60,-0.5605616145111023,0.7207302104367574,-0.7622234905552797,0.965379884379451,0.8491507732232628,-0.5505490308078672,-1.8147382485784667,1,1,1,3,4,1,5,Independent,NA,22,1994-11-06,2012-11-06,-3972,28.876112251882272,0,0.731968911160765,0,0,0,0,0,0
6,3,66,1,2,2,0,1,Black,99,7,1,1,1,1,1,100,50,-2.0689819590137044,-2.6661802661627183,0.573083703561271,0.965379884379451,-2.4253204374387503,-0.5505490308078672,1.1222562270427896,5,3,1,4,1,1,7,Democrat,1,19,1994-11-06,2012-11-06,-14658,58.13278576317591,0,0.5479537700071812,1,0,0,0,0,0
6,3,54,NA,2,2,1,10,Native,99,7,0,0,NA,NA,1,70,40,-0.5605616145111023,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,-1.8795752356617481,-1.5769963763818573,-0.34624101076783853,3,4,1,2,4,1,7,NA,NA,17,1994-11-06,2012-11-06,-10339,46.30800821355236,0,0.5932944481772222,0,0,0,1,0,0
6,3,39,5,5,7,0,21,White,4,6,0,NA,NA,NA,1,60,30,-0.5605616145111023,-0.4082399484297345,0.573083703561271,-1.1200103352027624,0.8491507732232628,-0.03732535802087215,0.3880076081374755,1,2,1,3,2,2,6,Independent,NA,3,1994-11-06,2012-11-06,-4935,31.512662559890487,0,0.7446596048108414,0,0,0,0,0,0
6,3,49,6,4,6,1,10,White,5,5,1,1,2,2,3,10,50,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,-0.5505490308078672,-1.0804896296731525,1,2,1,4,5,1,1,Republican,1,5,1994-11-06,2012-11-06,-8555,41.42368240930869,0,0.8686171081807752,0,0,0,0,0,0
6,3,53,1,5,7,0,16,Asian,3,1,1,1,1,1,1,70,15,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,3,1,3,5,2,7,Democrat,1,28,1994-11-06,2012-11-06,-9840,44.941820670773446,0,1,0,0,1,0,0,0
6,1,65,5,4,6,0,3,White,7,7,1,NA,1,2,3,50,50,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,0.965379884379451,0.3034055714462606,-2.090220049168852,0.3880076081374755,3,4,2,4,4,2,5,Independent,NA,28,1994-11-06,2012-11-06,-14468,57.61259411362081,0,0.7206682117871963,0,0,0,0,0,0
6,3,61,1,3,3,0,11,Black,99,7,1,0,1,NA,1,70,50,0.1936485577401988,-0.4082399484297345,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,-1.0804896296731525,3,2,1,4,5,2,7,Democrat,1,12,1994-11-06,2012-11-06,-12931,53.40451745379877,0,0.7947746905047748,1,0,0,0,0,0
6,3,65,4,3,3,1,7,Black,3,4,1,0,1,NA,1,70,NA,0.1936485577401988,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,5,4,1,4,5,1,7,Independent,NA,25,1994-11-06,2012-11-06,-14196,56.86789869952088,0,0.9640443114528394,1,0,0,0,0,0
6,3,24,6,4,6,1,8,White,5,5,0,1,NA,2,3,13,60,-1.3147717867624034,0.7207302104367574,-0.7622234905552797,0.965379884379451,0.3034055714462606,-0.03732535802087215,-1.0804896296731525,1,3,1,2,2,1,4,Republican,1,3,1994-11-06,2012-11-06,483,16.67898699520876,1,0.7233837281253063,0,0,0,0,0,0
6,3,74,7,2,2,1,13,White,99,6,1,NA,2,2,3,15,85,-0.5605616145111023,-0.4082399484297345,0.573083703561271,0.965379884379451,-0.7880848321077437,-1.5769963763818573,1.1222562270427896,2,2,1,3,5,1,1,Republican,1,25,1994-11-06,2012-11-06,-17786,66.69678302532512,0,0.7523111235724074,0,0,0,0,0,0
6,3,26,2,4,6,1,17,White,2,2,1,1,NA,NA,1,70,30,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,0.9891219875531179,1.1222562270427896,3,2,1,2,5,1,7,Democrat,1,26,1994-11-06,2012-11-06,-133,18.365503080082135,0,0.98768215617897,0,0,0,0,0,0
6,3,43,4,3,3,1,15,White,4,6,0,NA,NA,NA,1,60,50,0.9478587299914999,0.7207302104367574,0.573083703561271,-1.1200103352027624,0.3034055714462606,-0.5505490308078672,0.3880076081374755,3,2,1,3,3,1,4,Independent,NA,9,1994-11-06,2012-11-06,-6237,35.07734428473648,0,0.85199936058804,0,0,0,0,0,0
6,3,59,1,4,6,1,22,White,3,4,1,1,1,1,1,70,0,0.9478587299914999,0.7207302104367574,0.573083703561271,-1.1200103352027624,0.8491507732232628,0.9891219875531179,0.3880076081374755,3,4,2,4,5,1,6,Democrat,1,14,1994-11-06,2012-11-06,-12045,50.978781656399725,0,0.909856077092207,0,0,0,0,0,0
6,3,80,1,1,1,0,11,White,2,1,1,1,1,1,1,85,15,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,1.1222562270427896,NA,3,1,3,5,1,7,Democrat,1,17,1994-11-06,2012-11-06,-19957,72.64065708418892,0,1,0,0,0,0,0,0
6,3,69,1,5,7,0,22,White,2,2,1,1,1,1,1,85,15,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,0.9891219875531179,1.1222562270427896,3,3,1,3,5,1,6,Democrat,1,12,1994-11-06,2012-11-06,-15700,60.98562628336756,0,0.9671824010986132,0,0,0,0,0,0
6,3,63,7,2,2,1,17,White,7,1,1,NA,2,2,3,0,100,-2.0689819590137044,-1.5372101072962265,0.573083703561271,0.965379884379451,-2.4253204374387503,-0.5505490308078672,-1.8147382485784667,1,3,1,4,3,2,1,Republican,1,28,1994-11-06,2012-11-06,-13553,55.10746064339494,0,0.5128447163187241,0,0,0,0,0,0
6,3,45,1,5,7,1,10,White,1,1,1,NA,1,1,1,85,0,0.9478587299914999,0.7207302104367574,0.573083703561271,-1.1200103352027624,0.8491507732232628,0.9891219875531179,1.1222562270427896,4,4,1,3,5,1,6,Democrat,1,16,1994-11-06,2012-11-06,-7083,37.39356605065024,0,0.9343648021972263,0,0,0,0,0,0
6,3,80,1,3,5,0,8,White,4,4,1,1,1,1,1,85,15,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,-1.5769963763818573,1.1222562270427896,5,2,1,4,5,1,7,Democrat,1,18,1994-11-06,2012-11-06,-19925,72.55304585900069,0,0.9241018788614381,0,0,0,0,0,0
6,3,50,1,2,2,0,1,White,99,7,0,0,NA,NA,1,100,0,0.1936485577401988,-0.4082399484297345,0.573083703561271,0.965379884379451,-1.333830033884746,-1.063772703594862,-0.34624101076783853,3,2,1,4,5,2,7,Democrat,1,15,1994-11-06,2012-11-06,-8788,42.06160164271047,0,0.7421111423162117,0,0,0,0,0,0
6,3,34,7,3,3,0,9,White,6,1,0,0,NA,NA,3,15,85,-1.3147717867624034,-0.4082399484297345,-2.0975306846718307,-1.1200103352027624,-2.4253204374387503,-2.090220049168852,1.1222562270427896,1,2,1,4,4,2,1,Republican,1,1,1994-11-06,2012-11-06,-2927,26.015058179329227,0,0.4934952042482713,0,0,0,0,0,0
6,3,75,6,4,6,1,19,White,5,1,1,NA,2,NA,3,0,40,0.1936485577401988,-0.4082399484297345,0.573083703561271,0.965379884379451,0.8491507732232628,-0.5505490308078672,-0.34624101076783853,1,2,1,2,3,2,2,Republican,1,23,1994-11-06,2012-11-06,-18153,67.7015742642026,0,0.8065621418280438,0,0,0,0,0,0
6,3,38,NA,5,7,1,16,White,3,1,1,1,1,1,1,30,30,0.1936485577401988,0.7207302104367574,0.573083703561271,-3.2054005547849758,-1.333830033884746,0.9891219875531179,1.1222562270427896,3,2,1,4,5,1,4,NA,NA,26,1994-11-06,2012-11-06,-4667,30.77891854893908,0,0.7835025405631724,0,0,0,0,0,0
6,3,80,7,2,2,0,7,White,6,6,1,1,2,2,1,0,70,-0.5605616145111023,-1.5372101072962265,-0.7622234905552797,-1.1200103352027624,0.3034055714462606,-0.5505490308078672,-1.0804896296731525,1,3,1,3,3,2,2,Republican,0,22,1994-11-06,2012-11-06,-19768,72.12320328542094,0,0.5526729011787405,0,0,0,0,0,0
6,3,51,4,NA,NA,0,1,Hispanic,99,6,1,1,2,NA,NA,69,69,-1.3147717867624034,-3.7951504250292105,-4.768145072904932,-3.2054005547849758,-0.7880848321077437,-0.5505490308078672,-1.8147382485784667,1,3,2,1,2,1,NA,Independent,NA,24,1994-11-06,2012-11-06,-9083,42.86926762491444,0,0.11844809269338748,0,1,0,0,0,0
6,3,28,2,4,6,0,14,Hispanic,2,2,1,1,1,1,1,80,5,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.3034055714462606,0.4758983147661229,1.1222562270427896,3,2,1,3,5,1,6,Democrat,1,20,1994-11-06,2012-11-06,-808,20.213552361396303,0,0.9396849330498709,0,1,0,0,0,0
6,3,39,7,4,6,0,21,White,7,1,1,NA,2,2,3,15,85,-0.5605616145111023,0.7207302104367574,-0.7622234905552797,0.965379884379451,NA,-0.03732535802087215,-1.8147382485784667,1,4,2,2,4,2,3,Republican,1,7,1994-11-06,2012-11-06,-4961,31.583846680355922,0,NA,0,0,0,0,0,0
6,3,71,NA,5,7,1,19,White,4,2,1,1,1,1,1,75,2,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.3034055714462606,0.9891219875531179,1.1222562270427896,4,4,2,4,5,1,7,NA,NA,16,1994-11-06,2012-11-06,-16426,62.97330595482546,0,0.98768215617897,0,0,0,0,0,0
6,3,66,6,3,3,0,5,White,5,1,1,1,1,2,3,0,85,-0.5605616145111023,-3.7951504250292105,0.573083703561271,-0.07731522541165571,-0.7880848321077437,-0.5505490308078672,1.1222562270427896,1,2,1,3,5,2,1,Republican,1,8,1994-11-06,2012-11-06,-14912,58.82819986310746,0,0.561075232931585,0,0,0,0,0,0
6,3,42,7,3,5,0,9,White,7,1,1,NA,2,2,3,0,100,-2.0689819590137044,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.3034055714462606,-1.5769963763818573,1.1222562270427896,1,3,1,2,4,2,3,Republican,1,18,1994-11-06,2012-11-06,-6105,34.71594798083505,0,0.7351436819503795,0,0,0,0,0,0
6,3,27,6,NA,NA,1,10,White,6,7,0,NA,NA,NA,3,30,70,0.1936485577401988,-0.4082399484297345,0.573083703561271,0.965379884379451,-2.4253204374387503,-0.03732535802087215,-1.0804896296731525,1,1,1,2,2,2,1,Republican,1,28,1994-11-06,2012-11-06,-616,19.68788501026694,0,0.7233259780245572,0,0,0,0,0,0
6,3,55,7,3,3,0,12,Other,4,3,1,NA,2,2,3,0,100,-0.5605616145111023,-0.4082399484297345,-2.0975306846718307,-1.1200103352027624,0.3034055714462606,-1.5769963763818573,-1.8147382485784667,1,3,2,3,2,1,1,Republican,1,7,1994-11-06,2012-11-06,-10836,47.66872005475702,0,0.5081848357082168,0,0,0,0,1,0
6,3,52,1,4,6,0,18,White,2,4,0,NA,NA,1,1,85,0,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,0.3880076081374755,4,3,1,3,5,2,7,Democrat,1,8,1994-11-06,2012-11-06,-9464,43.912388774811774,0,0.9754912748949807,0,0,0,0,0,0
6,3,38,NA,4,6,0,21,Other,2,2,1,NA,1,1,1,70,15,0.9478587299914999,0.7207302104367574,0.573083703561271,0.965379884379451,0.8491507732232628,0.9891219875531179,-0.34624101076783853,3,3,2,4,5,1,7,NA,NA,6,1994-11-06,2012-11-06,-4414,30.086242299794662,0,0.9509825497899614,0,0,0,0,1,0
6,3,42,7,4,6,1,10,White,7,4,NA,NA,NA,2,3,0,85,0.9478587299914999,0.7207302104367574,0.573083703561271,-0.07731522541165571,0.8491507732232628,-0.5505490308078672,-1.8147382485784667,1,3,1,4,2,2,1,Republican,1,25,1994-11-06,2012-11-06,-5917,34.20123203285421,0,0.8236086279953989,0,0,0,0,0,0
6,3,64,7,4,6,1,19,White,6,7,1,1,2,2,1,30,85,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-1.1200103352027624,0.3034055714462606,-0.5505490308078672,-0.34624101076783853,1,2,1,4,4,1,4,Republican,0,19,1994-11-06,2012-11-06,-13927,56.13141683778234,0,0.6760631615625403,0,0,0,0,0,0
6,1,45,5,2,2,1,10,White,99,2,0,NA,NA,NA,3,0,70,-2.0689819590137044,-0.4082399484297345,-0.7622234905552797,-2.162705444993869,-0.24233963033074155,-0.5505490308078672,-1.8147382485784667,1,3,2,3,3,1,3,Independent,NA,26,1994-11-06,2012-11-06,-7104,37.451060917180016,0,0.4740432029886036,0,0,0,0,0,0
6,3,27,2,3,3,0,17,Hispanic,2,6,0,1,NA,1,1,85,30,0.1936485577401988,-0.4082399484297345,-0.7622234905552797,-0.07731522541165571,0.8491507732232628,0.4758983147661229,0.3880076081374755,2,3,2,4,5,1,7,Democrat,1,5,1994-11-06,2012-11-06,-366,19.003422313483917,0,0.7760665778454012,0,1,0,0,0,0
