"Estimate_Conventional","SE_Conventional","PValue_Conventional","Estimate_BiasCorrected","SE_BiasCorrected","PValue_BiasCorrected","Estimate_BC_RobustSE","SE_BC_RobustSE","PValue_BC_RobustSE","N_within_bw","N_left_bw","N_right_bw","N_total_left","N_total_right","Bandwidth","Optimal_Bandwidth_h","Controls","Sample","Check_Type","Placebo_Cutoff","Polynomial_Degree","Outcome","Weighted"
-0.0674440893005984,0.0690291091224069,0.328550149416105,-0.171875495175584,0.0690291091224069,0.0127779477587098,-0.171875495175584,0.100604114547937,0.0875558331663051,127,83,44,1044,92,1246,1127.51355246957,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.061763706434994,0.0657900407467339,0.347833312618598,-0.151183139629616,0.0657900407467339,0.0215638429728469,-0.151183139629616,0.0966171357544394,0.117637955166985,141,94,47,1044,92,1347,1127.51355246957,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0555180340952041,0.0632240319204779,0.379880770213822,-0.136479165403452,0.0632240319204779,0.0308765828441443,-0.136479165403452,0.0941715885920972,0.147264842170217,152,101,51,1044,92,1448,1127.51355246957,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0520672955336915,0.0611595196896645,0.394582780752794,-0.120973518592558,0.0611595196896645,0.0479287276010969,-0.120973518592558,0.091949723952755,0.188292039006886,158,105,53,1044,92,1549,1127.51355246957,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0483208396268962,0.0596441519325578,0.417852718360413,-0.113549671328058,0.0596441519325578,0.0569381263397361,-0.113549671328058,0.0899645729790156,0.20689127519817,167,111,56,1044,92,1650,1127.51355246957,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.039790087705682,0.0581599168749012,0.493880662403115,-0.114965826726796,0.0581599168749012,0.0480733746875081,-0.114965826726796,0.0873307146527561,0.188025710103941,180,120,60,1044,92,1751,1127.51355246957,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0331530923163258,0.0571607252554324,0.56191613180681,-0.114279990372259,0.0571607252554324,0.0455786427887102,-0.114279990372259,0.0855336124147241,0.181522203573244,185,125,60,1044,92,1851,1127.51355246957,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0305468223585313,0.0563299948996895,0.587623274688833,-0.105304910629102,0.0563299948996895,0.0615631910652738,-0.105304910629102,0.0835723672570943,0.207653271180221,194,130,64,1044,92,1952,1127.51355246957,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0272565283409868,0.0556166234747431,0.624078135921,-0.0995204868321373,0.0556166234747431,0.0735501277016456,-0.0995204868321373,0.0816639663594229,0.222973835019702,198,132,66,1044,92,2053,1127.51355246957,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0259693168671887,0.0549979959470069,0.636793601488486,-0.091016258444714,0.0549979959470069,0.0979445077868062,-0.091016258444714,0.0798911735908463,0.254597649357077,203,136,67,1044,92,2154,1127.51355246957,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0243892928058526,0.0541394826848797,0.652357199719497,-0.0821303134198589,0.0541394826848797,0.1292633348364,-0.0821303134198589,0.0772551834169556,0.287734679709331,215,143,72,1044,92,2255,1127.51355246957,"Without Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.235493951595318,0.1255035559442,0.0606013812740944,-0.131216921198537,0.1255035559442,0.295781070014267,-0.131216921198537,0.182964650394438,0.473268658551628,34,19,15,981,89,338,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.255701968171356,0.109207790794507,0.0192102302614888,-0.191148299923907,0.109207790794507,0.0800635545977361,-0.191148299923907,0.156945580763202,0.223251618981666,41,21,20,981,89,439,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.261738775814948,0.101394239718962,0.00984013792350966,-0.194117058941212,0.101394239718962,0.0555590852879703,-0.194117058941212,0.140526404207874,0.167169380351384,50,28,22,981,89,540,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.230911633956866,0.0930286864445714,0.0130590398575624,-0.240044257219659,0.0930286864445714,0.00987073344476051,-0.240044257219659,0.127403650676118,0.0595482244229485,63,38,25,981,89,641,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.187898260521496,0.0858051074725047,0.0285368539210938,-0.258545542384221,0.0858051074725047,0.00258532392447904,-0.258545542384221,0.121207594034753,0.0329181318563119,70,41,29,981,89,742,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.160823844006545,0.0805690053731795,0.045922968292602,-0.261093347247094,0.0805690053731795,0.00119271010059918,-0.261093347247094,0.117090402255179,0.0257577919252462,81,50,31,981,89,843,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.137764359569831,0.0747262403758487,0.0652432851648823,-0.248247486584989,0.0747262403758487,0.000893450530344799,-0.248247486584989,0.110071294756845,0.0241123987640988,88,53,35,981,89,944,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.120755394708256,0.0706061803955949,0.0872165782050249,-0.237478279366247,0.0706061803955949,0.000769829865213544,-0.237478279366247,0.104976898740157,0.0236853205003881,102,64,38,981,89,1044,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.107747286503103,0.0667837982789286,0.106663139352584,-0.221025126331032,0.0667837982789286,0.000934420418523716,-0.221025126331032,0.101551688221782,0.0295194552801419,110,71,39,981,89,1145,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.096932328291232,0.0641279279163819,0.130649336971121,-0.210820736115382,0.0641279279163819,0.00101080220116468,-0.210820736115382,0.0989926522524212,0.0331996566251393,120,79,41,981,89,1246,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0845645416710885,0.0610839829768459,0.166236632004135,-0.186989545136209,0.0610839829768459,0.0022046074891638,-0.186989545136209,0.0937172767899274,0.046015447336503,134,90,44,981,89,1347,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0730382234698494,0.0589678617892444,0.215489710495902,-0.16912347026983,0.0589678617892444,0.00412994888552885,-0.16912347026983,0.0902032274819845,0.0608042869228999,144,96,48,981,89,1448,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0648240438175027,0.0572864983585132,0.257812608939397,-0.155117240829867,0.0572864983585132,0.00677420094385261,-0.155117240829867,0.0870656951456694,0.0748126132097334,150,100,50,981,89,1549,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0573577875333637,0.0560503799197474,0.306153933137953,-0.148338757249073,0.0560503799197474,0.00813233842744707,-0.148338757249073,0.0846101133482824,0.079567061395563,159,106,53,981,89,1650,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0470587115427556,0.0548262006035393,0.390712898556313,-0.14444778168456,0.0548262006035393,0.00842243869818959,-0.14444778168456,0.0817742591391189,0.0773252177007293,171,114,57,981,89,1751,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.039495293507954,0.0539859185919792,0.464421846969726,-0.139425557126805,0.0539859185919792,0.00980509186526144,-0.139425557126805,0.079984327786942,0.0813055037826802,176,119,57,981,89,1851,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0358721876608176,0.0532258322351369,0.500335481156622,-0.128951046042304,0.0532258322351369,0.0154049879732835,-0.128951046042304,0.0779951924617725,0.0982656648839818,184,123,61,981,89,1952,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0311289658835412,0.0525759813419966,0.553799835450542,-0.12302757312432,0.0525759813419966,0.0192839591048877,-0.12302757312432,0.0761335867978893,0.106106533969795,188,125,63,981,89,2053,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0293216966489834,0.0520350229517004,0.573094967489336,-0.112338217273522,0.0520350229517004,0.0308582148517508,-0.112338217273522,0.0745254307739247,0.131713029822821,193,129,64,981,89,2154,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.028117657010298,0.0512743745001274,0.583433476267381,-0.0984831268105512,0.0512743745001274,0.0547684677145848,-0.0984831268105512,0.0722526589284898,0.172870503929961,205,136,69,981,89,2255,1127.51355246957,"With Controls","Independents","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0516028048348532,0.0728736847621538,0.478875076177115,0.0599123294501008,0.0728736847621538,0.41099754820094,0.0599123294501008,0.0883622990138157,0.497752386084286,171,95,76,999,137,NA,NA,"Without Controls","Independents","Placebo Cutoff Test",-730,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0452981067467486,0.0643722899919052,0.481626139522675,0.0561852111700086,0.0643722899919052,0.382762983305028,0.0561852111700086,0.0777453357165181,0.469874830426362,155,97,58,1024,112,NA,NA,"Without Controls","Independents","Placebo Cutoff Test",-365,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0717861218214859,0.0709663647045126,0.311752618482892,-0.10696111978966,0.0709663647045126,0.131757179975797,-0.10696111978966,0.0879558909535188,0.223955661392083,118,76,42,1044,92,NA,NA,"Without Controls","Independents","Placebo Cutoff Test",0,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.00843136517934473,0.0693555006986619,0.903241663998847,0.0211884717104429,0.0693555006986619,0.759981348668539,0.0211884717104429,0.0846179355070223,0.802276744235575,165,115,50,1061,75,NA,NA,"Without Controls","Independents","Placebo Cutoff Test",365,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0131377586828256,0.0835925085360559,0.875115357476887,0.0571672043596023,0.0835925085360559,0.494051249248139,0.0571672043596023,0.110040761602889,0.603405595515954,134,88,46,1075,61,NA,NA,"Without Controls","Independents","Placebo Cutoff Test",730,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0592826989597079,0.0654914445246095,0.365360708620091,0.0723702549299428,0.0654914445246095,0.269144975843313,0.0723702549299428,0.0791102723362112,0.36029545474289,166,95,71,940,130,NA,NA,"With Controls","Independents","Placebo Cutoff Test",-730,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0961880468526727,0.0622298863855497,0.122179710666744,0.114595905345515,0.0622298863855497,0.0655493332789568,0.114595905345515,0.0750173444621526,0.126613835879189,150,95,55,962,108,NA,NA,"With Controls","Independents","Placebo Cutoff Test",-365,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.110290594843386,0.0672910521395353,0.101211525329029,-0.152466184166726,0.0672910521395353,0.023465344411611,-0.152466184166726,0.0829674915007569,0.0661122660897203,107,68,39,981,89,NA,NA,"With Controls","Independents","Placebo Cutoff Test",0,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0112050102076784,0.0681230092125436,0.8693516994299,-0.0097143573671638,0.0681230092125436,0.886605909039912,-0.0097143573671638,0.085405584207679,0.909440874853936,162,113,49,998,72,NA,NA,"With Controls","Independents","Placebo Cutoff Test",365,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0129683253991324,0.0717881920560885,0.856644619767109,0.0197257116440916,0.0717881920560885,0.783487916329962,0.0197257116440916,0.0972432559426172,0.839252941644723,140,93,47,1010,60,NA,NA,"With Controls","Independents","Placebo Cutoff Test",730,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0717861218214859,0.0709663647045126,0.311752618482892,-0.10696111978966,0.0709663647045126,0.131757179975797,-0.10696111978966,0.0879558909535188,0.223955661392083,118,76,42,1044,92,NA,NA,"Without Controls","Independents","Polynomial Degree Sensitivity",NA,1,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.115168221982858,0.086641201959929,0.183763965220031,-0.156151543333536,0.086641201959929,0.071501657825596,-0.156151543333536,0.101231025707921,0.122945694870795,182,122,60,1044,92,NA,NA,"Without Controls","Independents","Polynomial Degree Sensitivity",NA,2,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.168428737364147,0.107499261661213,0.117163852607333,-0.177847156138551,0.107499261661213,0.0980455531692958,-0.177847156138551,0.122275105522596,0.145812230687096,191,129,62,1044,92,NA,NA,"Without Controls","Independents","Polynomial Degree Sensitivity",NA,3,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.110290594843386,0.0672910521395353,0.101211525329029,-0.152466184166726,0.0672910521395353,0.023465344411611,-0.152466184166726,0.0829674915007569,0.0661122660897203,107,68,39,981,89,NA,NA,"With Controls","Independents","Polynomial Degree Sensitivity",NA,1,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.156104552204054,0.0811354077552749,0.0543545407008573,-0.204855583735051,0.0811354077552749,0.0115744234024706,-0.204855583735051,0.0952555857769813,0.031508680219801,171,114,57,981,89,NA,NA,"With Controls","Independents","Polynomial Degree Sensitivity",NA,2,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.217038371199443,0.0987011409214624,0.0278818399101774,-0.23231818171719,0.0987011409214624,0.0185849177468459,-0.23231818171719,0.111458505444566,0.0371286311382045,187,125,62,981,89,NA,NA,"With Controls","Independents","Polynomial Degree Sensitivity",NA,3,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.278340024463706,0.300330132657608,0.354040660231432,-0.378290634054055,0.300330132657608,0.207819945999945,-0.378290634054055,0.709512850990944,0.593916230978234,41,25,16,3081,234,187,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.190545313590782,0.231447438832241,0.410350586980653,-0.423356356449304,0.231447438832241,0.0673743749858044,-0.423356356449304,0.473856474799818,0.371628336864316,57,29,28,3081,234,243,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.192998145094775,0.203623806548223,0.343222525419524,-0.319635480157175,0.203623806548223,0.116476701679266,-0.319635480157175,0.401020386623308,0.425418834793296,63,33,30,3081,234,299,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.183777202668044,0.172481550342059,0.28665467960983,-0.25102801779362,0.172481550342059,0.145561172088034,-0.25102801779362,0.313188860140234,0.422829039608879,82,43,39,3081,234,355,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.171803584106469,0.153173886119992,0.262022128242257,-0.259641318737472,0.153173886119992,0.0900610780210215,-0.259641318737472,0.289142682927749,0.369201794755997,94,52,42,3081,234,410,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.147866840973203,0.138030804408829,0.284052665537526,-0.263940959315404,0.138030804408829,0.055851981155413,-0.263940959315404,0.260420293657388,0.310812245327738,105,60,45,3081,234,466,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.118707532534324,0.126409459577667,0.34769398812706,-0.25744394308097,0.126409459577667,0.0416913823333432,-0.25744394308097,0.235858996022403,0.275045755266063,119,66,53,3081,234,522,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0933016409545107,0.114489303182066,0.415108014260896,-0.239577722506625,0.114489303182066,0.0363869003459611,-0.239577722506625,0.214376292566277,0.263756250189994,128,72,56,3081,234,578,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0714895761136903,0.104144307044709,0.49243109967253,-0.229657235723094,0.104144307044709,0.0274412689019238,-0.229657235723094,0.19697709833119,0.243651518998394,143,81,62,3081,234,634,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0523940871646942,0.0940261903030188,0.57737121680666,-0.205054842995891,0.0940261903030188,0.0291962238003921,-0.205054842995891,0.181408234741782,0.258328669608931,158,86,72,3081,234,689,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0361821337631694,0.0863407641545359,0.675170817513105,-0.187707393027063,0.0863407641545359,0.0297028983247189,-0.187707393027063,0.17003713552152,0.269627846389609,169,90,79,3081,234,745,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0262706432225595,0.081545069667368,0.747330709286488,-0.174147573295808,0.081545069667368,0.0327121089493407,-0.174147573295808,0.162448913412636,0.283713567503486,178,96,82,3081,234,801,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0232291971097841,0.0780481675424799,0.765988303590469,-0.15718510723175,0.0780481675424799,0.0440147829764096,-0.15718510723175,0.155946290796515,0.31348141125015,189,106,83,3081,234,857,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0222610218257502,0.0750994606371151,0.766908949777724,-0.134343009102534,0.0750994606371151,0.0736361039813985,-0.134343009102534,0.147592149575076,0.362700487214248,198,109,89,3081,234,913,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.018671896242359,0.0723740528136237,0.796413405441176,-0.118865051135393,0.0723740528136237,0.100513124976641,-0.118865051135393,0.138809763165035,0.391822894067921,211,119,92,3081,234,968,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0113165613632057,0.0698788051156278,0.871348734369167,-0.112946230633284,0.0698788051156278,0.106026009670881,-0.112946230633284,0.130508434657267,0.386801492400326,221,126,95,3081,234,1024,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.00232345754491603,0.0674208911234312,0.972508758195869,-0.107516861253431,0.0674208911234312,0.110776795609369,-0.107516861253431,0.122099365100607,0.378551385539942,235,132,103,3081,234,1080,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.00691277324333661,0.0651295650845508,0.915472234836774,-0.102691821675729,0.0651295650845508,0.114857372739884,-0.102691821675729,0.115380346337906,0.373450466272312,245,140,105,3081,234,1136,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0130682358094828,0.0634532625908984,0.836829520333442,-0.0983292871698629,0.0634532625908984,0.121229561429298,-0.0983292871698629,0.111519762005338,0.377927842051142,254,149,105,3081,234,1192,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
0.0194264008654448,0.0618860479370588,0.753592444243619,-0.0939187024471835,0.0618860479370588,0.129113489349624,-0.0939187024471835,0.107482644008873,0.382225315003418,263,154,109,3081,234,1247,623.707927310269,"Without Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.402564710562176,0.166152133006445,0.0153985145278092,-0.651576554556272,0.166152133006445,8.79753461278451e-05,-0.651576554556272,0.406248068114594,0.108738659304456,41,25,16,2942,230,187,623.707927310269,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.308986877816044,0.135833217677012,0.0229208137018795,-0.533547177288906,0.135833217677012,8.56701586884178e-05,-0.533547177288906,0.292476600563491,0.0681159706800102,57,29,28,2942,230,243,623.707927310269,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.294189880935562,0.127673083836586,0.0212089753541323,-0.397097302421129,0.127673083836586,0.00186918681147973,-0.397097302421129,0.255554740945488,0.120216869416771,63,33,30,2942,230,299,623.707927310269,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.26329109292776,0.110963680312069,0.0176553396719766,-0.34850133476598,0.110963680312069,0.00168556490289045,-0.34850133476598,0.201137452308337,0.0831574296315885,82,43,39,2942,230,355,623.707927310269,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.224292842036459,0.102059831647967,0.0279733213903367,-0.355521101263841,0.102059831647967,0.00049498142774953,-0.355521101263841,0.194032238807121,0.066909937236171,93,51,42,2942,230,410,623.707927310269,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.175751016108618,0.0967134352263429,0.0691811748777248,-0.374555774129377,0.0967134352263429,0.000107573933759543,-0.374555774129377,0.182954322847755,0.0406321837893799,104,59,45,2942,230,466,623.707927310269,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.129068890202019,0.091610507804862,0.15886846570712,-0.359103134411544,0.091610507804862,8.85893099380803e-05,-0.359103134411544,0.168805481072276,0.0333935737444809,117,64,53,2942,230,522,623.707927310269,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0932806301070689,0.0846117721169296,0.270264122961841,-0.318670523170026,0.0846117721169296,0.000165706597216395,-0.318670523170026,0.153452314421581,0.037831602749707,126,70,56,2942,230,578,623.707927310269,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0638961971662616,0.0782225325898285,0.414013267262668,-0.286454184191395,0.0782225325898285,0.000250213017904249,-0.286454184191395,0.141606263913792,0.0430842793326605,141,79,62,2942,230,634,623.707927310269,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0403869227327793,0.0720131677756567,0.57491553648672,-0.243375858330373,0.0720131677756567,0.000725908200430244,-0.243375858330373,0.132107718102232,0.0654381308726112,156,84,72,2942,230,689,623.707927310269,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
-0.0224431408252256,0.0673392651587274,0.738919454288828,-0.211500984492315,0.0673392651587274,0.00168471497047621,-0.211500984492315,0.125089288738369,0.0908749841483096,167,88,79,2942,230,745,623.707927310269,"With Controls","Partisans","Bandwidth Sensitivity",NA,NA,"Liberal Democratic Norms Index (0-1 factor score of 7 ANES items; higher = stronger liberal norm support)","No"
